0.000000000000000000e+00,7.831550000000004896e-01,2.691660000000001274e-01,2.508218000000000281e+00,4.391150000000000886e-01,2.755839999999999956e-01,2.486268000000000811e+00,4.712370000000002390e-01,6.146500000000001268e-02,1.924821000000000781e+00,8.153090000000006166e-01,5.540700000000000486e-02,1.949319000000000690e+00
1.041749999999999924e-03,7.813157483904447087e-01,2.707127552443377438e-01,2.507902523712671972e+00,4.374158646600249667e-01,2.772551213210133758e-01,2.485200176309821263e+00,4.708457870734678585e-01,6.203633971652789542e-02,1.924182306772958428e+00,8.148907637236492141e-01,5.578130916995593241e-02,1.949648924180768406e+00
2.083499999999999849e-03,7.810298774740174199e-01,2.709267967828908330e-01,2.507866826011698080e+00,4.371543356411740078e-01,2.774877765532656748e-01,2.485038812100138550e+00,4.707858024982781719e-01,6.211878033100693558e-02,1.924083938336625721e+00,8.148282328092190108e-01,5.583893250311158102e-02,1.949715697162663686e+00
3.125249999999999556e-03,7.818469808533575760e-01,2.701939213376504112e-01,2.508036001859619279e+00,4.379059547020455190e-01,2.767034782477681421e-01,2.485520523932443826e+00,4.709600045257801293e-01,6.185572750453765395e-02,1.924369787324287762e+00,8.150159835742883940e-01,5.566923557394169025e-02,1.949593395213700342e+00
4.166999999999999697e-03,7.830410000000005422e-01,2.691380000000001549e-01,2.508280000000000953e+00,4.389950000000003016e-01,2.755759999999999876e-01,2.486223000000000294e+00,4.712129999999999930e-01,6.147600000000000287e-02,1.924788000000001498e+00,8.152870000000002060e-01,5.541900000000001686e-02,1.949403000000000663e+00
5.208749999999999838e-03,7.839281513295592863e-01,2.683475115936220790e-01,2.508470161363193895e+00,4.397911963123740109e-01,2.747355551102215743e-01,2.486750189350244611e+00,4.713993428520199536e-01,6.119323013179221726e-02,1.925101440253379037e+00,8.154859428296150625e-01,5.522784140165020589e-02,1.949259033735130320e+00
6.250499999999999112e-03,7.841303844078679752e-01,2.681481041470468174e-01,2.508529968724141579e+00,4.399526177726141851e-01,2.745262646182813349e-01,2.486884398697026377e+00,4.714396285212151261e-01,6.112359737704038676e-02,1.925178939565205694e+00,8.155287961318771206e-01,5.517415369280848775e-02,1.949225300323494059e+00
7.292250000000000121e-03,7.836748482278885763e-01,2.685158959282164526e-01,2.508458563395222107e+00,4.395136906452188352e-01,2.749177260796953348e-01,2.486642191875730212e+00,4.713410233408564798e-01,6.125612925039261580e-02,1.925029409202307029e+00,8.154241626064727688e-01,5.525419086581017519e-02,1.949298198919018121e+00
8.333999999999999395e-03,7.829030000000005707e-01,2.691550000000000886e-01,2.508319000000001520e+00,4.387960000000000749e-01,2.755930000000001989e-01,2.486220000000001651e+00,4.711770000000004011e-01,6.148300000000000293e-02,1.924770000000002090e+00,8.152510000000002810e-01,5.539999999999999786e-02,1.949422000000000876e+00
9.375749999999998668e-03,7.822524743744864173e-01,2.696856132220852298e-01,2.508199570808824053e+00,4.382031822613867700e-01,2.761521013901049870e-01,2.485867332026247212e+00,4.710403101305007945e-01,6.166891482947358533e-02,1.924550591800844090e+00,8.151081049004553769e-01,5.552352879327212415e-02,1.949525345488029915e+00
1.041749999999999968e-02,7.820276085864122928e-01,2.698430017133764403e-01,2.508168108237168070e+00,4.380091844973790782e-01,2.763223200473053920e-01,2.485755344545927503e+00,4.709943023831954512e-01,6.172248964496505202e-02,1.924474969076361397e+00,8.150622666227639312e-01,5.556325584866612932e-02,1.949559374959129787e+00
1.145924999999999895e-02,7.822678645353834392e-01,2.695926968294247161e-01,2.508240846546494485e+00,4.382409117422275679e-01,2.760749475533449959e-01,2.485903473805525454e+00,4.710458213811047901e-01,6.163549020237035769e-02,1.924556309917582642e+00,8.151197717887128658e-01,5.551093322354611059e-02,1.949519140775711534e+00
1.250099999999999822e-02,7.827650000000002661e-01,2.691169999999999951e-01,2.508379000000001025e+00,4.387000000000001454e-01,2.756040000000000711e-01,2.486191999999999958e+00,4.711500000000002353e-01,6.147500000000002962e-02,1.924724000000000990e+00,8.152320000000004008e-01,5.540800000000001280e-02,1.949440000000000506e+00
