0.000000000000000000e+00,1.767582999999999460e+00,6.529999999999996918e-02,1.184237999999999458e+00,1.773811999999999056e+00,6.866099999999994430e-02,1.530026000000000108e+00,1.177892999999999191e+00,-2.829999999999983679e-04,1.541195000000000093e+00,1.171771999999999148e+00,-1.145999999999999016e-03,1.197678999999999050e+00
1.041749999999999924e-03,1.767976263747772725e+00,6.395119806188144518e-02,1.185050912189794747e+00,1.773851239221995613e+00,6.562095178136537199e-02,1.531390324996310781e+00,1.177907933184301870e+00,-1.649573149594427655e-03,1.541416815132329310e+00,1.171928017317742876e+00,-8.287317595000237222e-04,1.197851487283859484e+00
2.083499999999999849e-03,1.768029184014138444e+00,6.378219891493426552e-02,1.185144129976479110e+00,1.773818857834593254e+00,6.522968444471925753e-02,1.531754471087112934e+00,1.177909926202937330e+00,-1.827652773809134096e-03,1.541444295539163845e+00,1.171942242312884019e+00,-7.785807205378837692e-04,1.197868899207385818e+00
3.125249999999999556e-03,1.767838656452777935e+00,6.444702230249434172e-02,1.184729007578436022e+00,1.773795270236580901e+00,6.668924077426356678e-02,1.531169209001087994e+00,1.177903658831744638e+00,-1.168858514171401252e-03,1.541332698276632440e+00,1.171859550639927638e+00,-9.210947748110007464e-04,1.197777213037746424e+00
4.166999999999999697e-03,1.767562000000000522e+00,6.539399999999991053e-02,1.184141999999999584e+00,1.773827999999999516e+00,6.875400000000002343e-02,1.529964999999999353e+00,1.177896000000000054e+00,-2.300000000000013351e-04,1.541172000000000208e+00,1.171746999999999428e+00,-1.132000000000000194e-03,1.197648999999999520e+00
5.208749999999999838e-03,1.767348297559088843e+00,6.610719560450718790e-02,1.183697301026405579e+00,1.773915296106612693e+00,7.027682457189497744e-02,1.528612233548634070e+00,1.177892967351649167e+00,4.708127168763063413e-04,1.541047581450693871e+00,1.171664718718466558e+00,-1.292116055556490235e-03,1.197551857810025711e+00
6.250499999999999112e-03,1.767281271288929201e+00,6.630434788261327372e-02,1.183566177423983623e+00,1.774019209161536770e+00,7.064695009711859097e-02,1.527534733411300083e+00,1.177897359583321757e+00,6.526507464927117823e-04,1.541007449827633824e+00,1.171643438201402931e+00,-1.334033470174909083e-03,1.197522670704287862e+00
7.292249999999998386e-03,1.767357393690602407e+00,6.600920212620747796e-02,1.183733142545331685e+00,1.774096452274870117e+00,6.993903757758611339e-02,1.526958148838257090e+00,1.177908036534018432e+00,3.426408654106859967e-04,1.541049620560197342e+00,1.171677723631131318e+00,-1.260778886581756303e-03,1.197558303475398489e+00
8.333999999999999395e-03,1.767504999999999216e+00,6.547999999999999654e-02,1.184039999999998427e+00,1.774127000000000676e+00,6.873999999999998167e-02,1.526855999999999991e+00,1.177920999999999108e+00,-1.979999999999977113e-04,1.541132999999999642e+00,1.171735999999999445e+00,-1.131000000000000278e-03,1.197624999999999496e+00
9.375749999999998668e-03,1.767630854431267551e+00,6.504365699530630096e-02,1.184287354904070444e+00,1.774124090383276453e+00,6.777187671732541607e-02,1.527008982758292666e+00,1.177931599375992677e+00,-6.417916058959749481e-04,1.541204032681124714e+00,1.171780667010165589e+00,-1.021146285428158875e-03,1.197679989211270168e+00
1.041749999999999968e-02,1.767669252330258400e+00,6.492408348658754158e-02,1.184339442722186941e+00,1.774121877753170429e+00,6.751211884137571506e-02,1.527140947997129850e+00,1.177936743199286207e+00,-7.671334436499362619e-04,1.541224850147889569e+00,1.171787656284340340e+00,-9.849328668530398651e-04,1.197693812912363764e+00
1.145924999999999895e-02,1.767610219924960591e+00,6.514648507364337315e-02,1.184182273684135200e+00,1.774150504619797397e+00,6.799203908929953022e-02,1.527062729766266891e+00,1.177936118992382042e+00,-5.527678914476894445e-04,1.541189493705938940e+00,1.171756284637572643e+00,-1.029682565875647202e-03,1.197662798420357388e+00
1.250099999999999822e-02,1.767495999999999290e+00,6.555399999999995952e-02,1.183913000000000437e+00,1.774214999999999653e+00,6.884799999999999254e-02,1.526756999999999920e+00,1.177931999999999757e+00,-1.590000000000023469e-04,1.541121999999999659e+00,1.171705999999998804e+00,-1.118999999999998902e-03,1.197606999999999644e+00
1.354274999999999923e-02,1.767391696891325248e+00,6.591411734125786348e-02,1.183674484697041729e+00,1.774290890969458800e+00,6.956737522805882257e-02,1.526370576342506391e+00,1.177927926382671853e+00,1.805217457264308577e-04,1.541059676478541363e+00,1.171663412533186843e+00,-1.197325072311935905e-03,1.197556528679083909e+00
1.458449999999999677e-02,1.767348100111995945e+00,6.605025427350658118e-02,1.183574733450174943e+00,1.774338542960269605e+00,6.978046820624991819e-02,1.526127105605866285e+00,1.177927032771156401e+00,2.908631569785009277e-04,1.541031840461602576e+00,1.171647404003544279e+00,-1.221447362877812939e-03,1.197534587844865994e+00
1.562624999999999778e-02,1.767376632726718855e+00,6.592824519254929239e-02,1.183634176413011607e+00,1.774326883340560101e+00,6.944241137843132350e-02,1.526209485101263086e+00,1.177930843408123929e+00,1.412742474458425056e-04,1.541045412371086609e+00,1.171660152875450667e+00,-1.182033678431822308e-03,1.197546238449961109e+00
1.666799999999999879e-02,1.767447999999999464e+00,6.565800000000000802e-02,1.183784999999999865e+00,1.774251999999999718e+00,6.882199999999996654e-02,1.526670999999999223e+00,1.177938999999999847e+00,-1.550000000000036592e-04,1.541083999999999898e+00,1.171688000000000507e+00,-1.105000000000000079e-03,1.197578000000000031e+00
1.770974999999999980e-02,1.767512623251903170e+00,6.541854135046737406e-02,1.183917323096947305e+00,1.774139796218170861e+00,6.832323298577010207e-02,1.527414586984861433e+00,1.177949857252009291e+00,-4.172701758313247279e-04,1.541119435316895103e+00,1.171710577982124191e+00,-1.033983843814166147e-03,1.197607261583026883e+00
1.875149999999999734e-02,1.767529735479025588e+00,6.535385382906803986e-02,1.183943042216696329e+00,1.774031749965169880e+00,6.825080282984813396e-02,1.528243055313330379e+00,1.177961470242851583e+00,-5.020249348447340708e-04,1.541128335700330032e+00,1.171712504254514675e+00,-1.004975218486371755e-03,1.197615477688602992e+00
1.979324999999999835e-02,1.767488725240433212e+00,6.549785461547720511e-02,1.183841626296061822e+00,1.773962735510901334e+00,6.865034192066178653e-02,1.528949002570260340e+00,1.177972401716562478e+00,-3.771725589810806609e-04,1.541104357936090574e+00,1.171691188383502391e+00,-1.027356276408404080e-03,1.197597744893917016e+00
2.083499999999999935e-02,1.767411999999999983e+00,6.576599999999993562e-02,1.183664999999999523e+00,1.773943999999998855e+00,6.930299999999997573e-02,1.529397999999999591e+00,1.177981999999998530e+00,-1.290000000000037590e-04,1.541060000000000985e+00,1.171656999999999282e+00,-1.081000000000000797e-03,1.197563999999998963e+00
2.187674999999999689e-02,1.767339546510604320e+00,6.601212146040701112e-02,1.183502551134694381e+00,1.773960632749336686e+00,6.986457953873978499e-02,1.529567787098056852e+00,1.177990170270500681e+00,9.578009629311575520e-05,1.541017967500809549e+00,1.171626455997256677e+00,-1.129693276799413225e-03,1.197532009107970419e+00
2.291849999999999790e-02,1.767305253903414863e+00,6.611413212683311946e-02,1.183428665345176212e+00,1.773983853355152407e+00,7.006241241359624505e-02,1.529532362530501954e+00,1.177996951887347654e+00,1.758206079921601785e-04,1.540997738865022448e+00,1.171612736873701266e+00,-1.142322061735544930e-03,1.197516723426109486e+00
2.396024999999999891e-02,1.767318701048282703e+00,6.603960561990834810e-02,1.183462809761014700e+00,1.773989766949145785e+00,6.983865238401269770e-02,1.529407896025337665e+00,1.178002264970868795e+00,7.974329948015222366e-05,1.541005078501374248e+00,1.171618869337342828e+00,-1.109678930476457178e-03,1.197522149721143903e+00
2.500199999999999645e-02,1.767362000000000988e+00,6.585699999999994336e-02,1.183562999999999255e+00,1.773973000000000022e+00,6.936599999999995547e-02,1.529292999999998903e+00,1.178006000000000553e+00,-1.240000000000007101e-04,1.541029999999997901e+00,1.171636999999999151e+00,-1.048000000000000537e-03,1.197539999999999605e+00
2.604374999999999746e-02,1.767402234837311958e+00,6.569050253690021657e-02,1.183653682373527527e+00,1.773947470834002393e+00,6.893655291211561731e-02,1.529232856585304834e+00,1.178008338719399806e+00,-3.130734911393702512e-04,1.541053620636453569e+00,1.171653607021417409e+00,-9.882046285663978382e-04,1.197555328432878152e+00
2.708549999999999847e-02,1.767411343418034297e+00,6.564742549630561697e-02,1.183670138356033297e+00,1.773934815317070868e+00,6.879351634347632971e-02,1.529219188142778574e+00,1.178010005349405587e+00,-3.834323943526424575e-04,1.541059430914494044e+00,1.171657310423561471e+00,-9.577264041471402313e-04,1.197555498145764119e+00
2.812724999999999947e-02,1.767381718519873246e+00,6.576005552883890104e-02,1.183593713106585232e+00,1.773948509208383761e+00,6.900184278968987672e-02,1.529217311683743308e+00,1.178012175874481260e+00,-3.059114037555123330e-04,1.541042399567008836e+00,1.171644826765614766e+00,-9.654632901369930532e-04,1.197537242247471490e+00
2.916899999999999354e-02,1.767329000000000816e+00,6.597299999999998998e-02,1.183458999999998928e+00,1.773983999999999339e+00,6.942599999999991833e-02,1.529198999999999531e+00,1.178015999999999508e+00,-1.370000000000027608e-04,1.541010999999999687e+00,1.171621999999999275e+00,-9.979999999999999722e-04,1.197507999999999795e+00
3.021074999999999455e-02,1.767281299510339965e+00,6.617990737495904607e-02,1.183330875623056055e+00,1.774021012269598963e+00,6.981972283094832477e-02,1.529161099704610116e+00,1.178021968987193802e+00,1.897048065402567464e-05,1.540981508635336228e+00,1.171599774148839979e+00,-1.028521863698854096e-03,1.197481143293018802e+00
3.125249999999999556e-02,1.767261839710728921e+00,6.628592987860860986e-02,1.183266123782159562e+00,1.774036369654861556e+00,6.997070773046203118e-02,1.529122083974284729e+00,1.178029511874102209e+00,7.184439671370709010e-05,1.540968268861784063e+00,1.171587739200378619e+00,-1.032706601272311443e-03,1.197468137842075953e+00
3.229424999999999657e-02,1.767275363327031057e+00,6.625960115941287309e-02,1.183282019284312092e+00,1.774019071998604868e+00,6.981662419995358915e-02,1.529103424645766651e+00,1.178037117795992961e+00,-4.401812092609176109e-06,1.540975631538640256e+00,1.171588988440537493e+00,-1.002315952175142702e-03,1.197472212021492011e+00
3.333599999999999758e-02,1.767305999999998933e+00,6.614599999999998259e-02,1.183348999999999540e+00,1.773977999999998278e+00,6.946999999999992070e-02,1.529110999999999887e+00,1.178042999999998619e+00,-1.610000000000012029e-04,1.540995999999999366e+00,1.171598999999999835e+00,-9.490000000000006243e-04,1.197486999999999968e+00
3.437774999999999859e-02,1.767327364113616905e+00,6.603635481633422788e-02,1.183410102549233844e+00,1.773937240702762264e+00,6.914393249118180873e-02,1.529129604718127533e+00,1.178045996916195826e+00,-3.065982796831328216e-04,1.541014733233933454e+00,1.171608823953509404e+00,-8.967001531984248154e-04,1.197500650533362077e+00
3.541949999999999960e-02,1.767318593322018128e+00,6.601380361601619229e-02,1.183414728706212227e+00,1.773921727681283089e+00,6.902616584150725321e-02,1.529133518904127742e+00,1.178046236891165055e+00,-3.616464790059760784e-04,1.541018776800714196e+00,1.171610459855774833e+00,-8.675128391491139903e-04,1.197502806868793623e+00
3.646125000000000060e-02,1.767276833142204406e+00,6.610713850433432015e-02,1.183346989955021300e+00,1.773941927993547774e+00,6.917499441728046372e-02,1.529105054524093399e+00,1.178045184545677193e+00,-3.029902740434520453e-04,1.541003971793053040e+00,1.171601263231254464e+00,-8.693072331419894822e-04,1.197490390732837362e+00
3.750299999999999467e-02,1.767218999999999651e+00,6.627799999999992031e-02,1.183232999999999313e+00,1.773986999999997982e+00,6.949399999999997246e-02,1.529047999999998853e+00,1.178044999999999565e+00,-1.740000000000058828e-04,1.540976999999998931e+00,1.171584999999999210e+00,-8.919999999999996725e-04,1.197468999999999228e+00
3.854474999999999568e-02,1.767172001630857414e+00,6.644673522456547021e-02,1.183124133881184425e+00,1.774030777834793904e+00,6.979530966548420923e-02,1.528986661041052741e+00,1.178047510479368398e+00,-5.633891205708045570e-05,1.540951139113684976e+00,1.171569210797388738e+00,-9.141804838072421042e-04,1.197449345771984808e+00
3.958649999999999669e-02,1.767157230734194506e+00,6.654008875735792361e-02,1.183066925449147710e+00,1.774047184170187030e+00,6.991092547366824228e-02,1.528950886262435693e+00,1.178053313650141654e+00,-2.136208983254351008e-05,1.540938513396602927e+00,1.171560630959447957e+00,-9.158509824710207251e-04,1.197440962683404608e+00
4.062824999999999770e-02,1.767178303705434272e+00,6.653251263778041380e-02,1.183077232916295074e+00,1.774025919716888167e+00,6.978687293219348886e-02,1.528956688077577564e+00,1.178061477851433558e+00,-8.976100221538740247e-05,1.540943354857708059e+00,1.171561377327825060e+00,-8.897699873554108622e-04,1.197446848707455436e+00
4.166999999999999871e-02,1.767218999999999207e+00,6.645799999999996155e-02,1.183132999999999768e+00,1.773978999999999973e+00,6.950799999999995871e-02,1.528995000000000326e+00,1.178069999999999729e+00,-2.220000000000018725e-04,1.540959999999998997e+00,1.171567999999998388e+00,-8.450000000000003732e-04,1.197461999999999360e+00
4.271174999999999972e-02,1.767252444021752744e+00,6.638724292368097801e-02,1.183188741605708083e+00,1.773934092345065050e+00,6.924297236843686421e-02,1.529036030747410901e+00,1.178076788918554385e+00,-3.435561225696886264e-04,1.540976511111684433e+00,1.171573752987985273e+00,-8.009585342391599069e-04,1.197476489235634212e+00
4.375349999999999379e-02,1.767256194963435334e+00,6.638486231738520427e-02,1.183202472533925409e+00,1.773918445842147973e+00,6.914452003766441424e-02,1.529046878183365932e+00,1.178080670987618594e+00,-3.890270225080054022e-04,1.540981618142071019e+00,1.171572608989492892e+00,-7.757513849996819626e-04,1.197481164182733648e+00
4.479524999999999479e-02,1.767224673267309587e+00,6.647208785856474622e-02,1.183159225002918813e+00,1.773942834886064412e+00,6.926353520307747258e-02,1.529011701835558235e+00,1.178081910677113653e+00,-3.391594244240457232e-04,1.540970933139335086e+00,1.171562655688589416e+00,-7.756931253411223975e-04,1.197472666214638215e+00
4.583699999999999580e-02,1.767171999999999965e+00,6.661599999999999466e-02,1.183077999999998964e+00,1.773994999999998656e+00,6.952499999999994795e-02,1.528941999999998913e+00,1.178082000000000518e+00,-2.300000000000015790e-04,1.540948999999998348e+00,1.171547000000000116e+00,-7.920000000000001691e-04,1.197454999999999270e+00
4.687874999999999681e-02,1.767123818635071286e+00,6.675037623594130831e-02,1.182999016495351663e+00,1.774046519530864563e+00,6.977651286689739996e-02,1.528870462162742250e+00,1.178082854474206576e+00,-1.301074949501762959e-04,1.540926250013638255e+00,1.171531813483731588e+00,-8.063368134447810968e-04,1.197436939711297166e+00
4.792049999999999782e-02,1.767102843527656120e+00,6.681494373603776016e-02,1.182959461841405213e+00,1.774069157812728559e+00,6.987858690975699838e-02,1.528831835580362730e+00,1.178085852265841060e+00,-1.001081493782466676e-04,1.540912838502906279e+00,1.171522772829201919e+00,-8.017725292789599275e-04,1.197426914431496625e+00
4.896224999999999883e-02,1.767116273318955821e+00,6.678987634971750298e-02,1.182972122082476929e+00,1.774051161993398074e+00,6.978359584432033969e-02,1.528842183003662925e+00,1.178091211879625844e+00,-1.583504232951204180e-04,1.540912988873321510e+00,1.171521972337417949e+00,-7.726948405445532159e-04,1.197428343817653396e+00
5.000399999999999290e-02,1.767151999999998724e+00,6.670599999999994589e-02,1.183018999999999821e+00,1.774003999999999026e+00,6.955899999999996808e-02,1.528889000000000831e+00,1.178097999999999645e+00,-2.719999999999996726e-04,1.540922999999999599e+00,1.171526999999999985e+00,-7.279999999999988303e-04,1.197438000000000224e+00
